                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  148  23384494       6.82       5.59      -3.45      -0.91      362.0        6.0    1.51448      1.324    0.32992
2000  148  30618013       6.93       4.98      -1.35      -4.51      371.1        4.7    1.26543      3.405    1.67430
2000  148  34196468       6.32       4.27      -3.48      -2.54      366.8        5.2    1.36447      1.843    0.93183
2000  148  37756339       5.87       3.61      -2.26      -3.10      370.7        4.4    1.16297      2.079    1.14820
2000  148  41433902       6.06       3.85      -4.21       1.16      381.3        4.7    1.32499      0.377    0.00000
2000  148  44992984       6.00       3.33      -3.13       0.20      391.6        7.5    2.23388      0.615    0.00000
2000  148  48568222       5.77       3.34      -2.83      -2.74      386.5        8.2    2.36868      1.847    1.06001
2000  148  52229546       5.73       3.23      -2.77      -1.98      386.4        8.3    2.40546      1.583    0.76558
2000  148  55807289       6.19       2.83      -2.84      -2.22      395.7        5.9    1.78245      1.974    0.87764
2000  148  59380144       5.93       2.83      -0.55      -4.04      390.0        5.5    1.61728      2.708    1.57706
2000  148  66625484       5.45       2.45      -4.21      -0.74      393.3        6.5    1.94849      0.801    0.29046
2000  148  70190742       5.62       2.47      -2.15      -4.11      396.8        6.5    1.97281      2.221    1.63125
2000  148  73765289       6.14       0.64      -1.01      -5.87      405.6        5.9    1.87065      3.006    2.37894
2000  148  77434437       5.55       1.52      -1.10       0.65      416.7        4.9    1.65585      0.153    0.00000
2000  148  81005898       5.10       2.01      -0.46       3.15      418.0        3.9    1.33766      0.000    0.00000
2000  148  84570320       5.55       3.83      -1.57       3.00      402.6        3.9    1.22598      0.008    0.00000
2000  149   1834787       5.70       5.15      -1.07       0.91      403.1        5.1    1.62153      0.081    0.00000
