                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  334  44963800       9.23       5.77       2.11      -6.72      498.8       10.2    4.91750      8.085    3.35193
2000  334  48607394       8.50       6.41       2.98      -4.61      493.0        8.7    4.10384      6.010    2.27519
2000  334  52154175       8.44       5.22       5.26      -3.03      488.2        8.5    3.90932      3.897    1.47953
2000  334  55802378       8.07       3.13       6.38      -3.37      493.5        6.9    3.26095      3.446    1.66074
2000  334  62998156       7.85       2.87       3.51       6.13      492.6        5.3    2.49891      0.026    0.00000
2000  334  70189374       7.74       2.88       1.12       5.82      479.6        5.5    2.43562      0.000    0.00000
2000  334  73831335       7.45       2.84       6.13      -0.07      476.5        5.5    2.41288      1.349    0.03335
2000  334  77385796       5.91       3.57       3.43      -0.20      460.5        6.6    2.71081      0.896    0.09151
2000  334  81032390       6.01       0.79       1.21       1.98      485.0        9.5    4.34478      0.019    0.00000
2000  334  84582234       6.68       1.99      -2.60       4.58      485.8        5.2    2.40189      0.018    0.00000
2000  335   1822766       7.40       1.69      -3.20       5.09      479.0        5.1    2.29197      0.031    0.00000
2000  335   5369516       7.68       2.11      -6.14       3.10      493.7        4.4    2.07806      0.437    0.00000
2000  335   9010947       7.33       2.24      -6.23       0.83      480.1        6.5    2.91978      0.968    0.00000
2000  335  12562261       6.65       3.45      -3.79       0.72      489.7        4.9    2.30080      0.715    0.00000
2000  335  16202851       6.26       3.49      -4.06       1.54      461.7        4.7    1.95660      0.375    0.00000
2000  335  19762539       5.92       3.48      -3.43       2.30      465.0        4.8    2.03471      0.159    0.00000
2000  335  23404738       5.79       2.18      -4.09       2.14      458.9        3.6    1.46521      0.221    0.00000
2000  335  27042011       6.12      -0.59      -5.47       0.49      468.5        4.0    1.69925      0.726    0.00000
2000  335  30608769       5.38      -1.13      -4.59      -2.04      486.8        3.5    1.59555      1.389    0.99484
2000  335  37788386       3.84       0.80      -2.77      -1.39      496.0        3.4    1.60616      0.764    0.69019
2000  335  44977230       4.14       2.59      -2.78      -0.36      458.2        2.4    0.98116      0.497    0.16390
2000  335  48623289       3.72       2.19      -2.59      -0.49      456.2        3.3    1.31669      0.443    0.22334
2000  335  52170679       3.66       2.28      -2.56      -0.03      465.4        3.1    1.28831      0.319    0.01610
2000  335  55818886       4.14       1.00      -3.50      -1.28      480.6        3.4    1.53286      0.740    0.61336
2000  335  59368332       4.36       1.83      -2.77       1.00      481.9        4.5    2.04584      0.199    0.00000
2000  335  63023914       5.06       1.08      -3.44       2.10      502.3        4.7    2.30357      0.147    0.00000
2000  335  66555984       5.79       3.96      -3.37      -0.84      462.9        5.0    2.07639      1.196    0.39066
2000  335  70211187       6.00       3.75      -3.45       2.02      465.0        5.5    2.29524      0.204    0.00000
2000  335  73756359       6.12       3.40      -4.67       0.17      452.9        4.4    1.73585      0.785    0.00000
2000  335  77399273       6.08       4.04      -4.37      -0.34      442.9        4.0    1.52481      0.949    0.15089
2000  335  84603546       5.79       3.12      -3.73       0.41      466.9        4.4    1.86733      0.619    0.00000
2000  336   1844827       5.26       4.21       0.06       2.78      510.8        2.8    1.42147      0.000    0.00000
