                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
                           nT         nT         nT         nT        km/s       cm^3       nPa      10^11 W      mV/m   
2000  278  84621664       8.63      -0.60      -1.36      -8.44      372.6        6.5    1.75493      5.459    3.14327
2000  279   5390999       7.76      -1.49      -2.13      -7.24      363.5        6.6    1.69769      4.189    2.63036
2000  279   9028261       6.93      -2.46      -1.45      -6.24      362.8        7.9    2.01918      3.378    2.26219
2000  279  12595687      12.61      -3.47      -5.12     -10.78      482.0       16.0    7.20083     13.832    5.19648
2000  279  16198524      21.46      -6.22     -12.67     -15.95      452.6       22.5    8.93677     33.012    7.22039
2000  279  19837357      27.22      -8.04     -15.04     -20.45      482.9       14.6    6.62364     58.155    9.87768
2000  279  23370546      20.48      -5.83      -4.37     -13.64      493.4       46.7   22.05664     39.310    6.72860
2000  279  27010408      19.22       0.72     -11.23       9.94      507.4       23.7   11.86083      1.062    0.00000
2000  279  30635527      21.51       1.90      -8.20      16.40      486.2       23.0   10.55334      0.125    0.00000
2000  279  34168242      20.38       0.89       8.62      11.81      502.2       19.8    9.70669      0.384    0.00000
2000  279  37802375      21.51       8.88      17.47       2.30      528.4       29.3   15.86309      9.213    0.00000
2000  279  41439781      20.44       8.21       3.44     -17.98      522.8       34.3   18.16860     42.779    9.39968
2000  279  44972625      14.57       6.33      -5.03     -11.75      528.8       31.0   16.82013     20.608    6.21311
2000  279  48600523      11.82       4.32      -8.05      -6.86      528.8       26.3   14.28745     10.005    3.62550
2000  279  52240992       9.74      -0.76      -2.68      -7.91      522.7       18.8    9.95487      9.368    4.13659
2000  279  55776914       9.55       2.64      -6.25      -6.01      511.7       20.3   10.32508      6.663    3.07408
2000  279  59406503       9.77       4.75      -5.46      -5.72      515.7        8.3    4.26604      7.284    2.95148
2000  279  63039015       5.77       4.27      -2.21      -0.60      508.0       37.2   18.60047      1.340    0.30453
2000  279  66574945       7.22       1.32      -1.41      -0.90      519.5       29.4   15.40698      3.191    0.46724
2000  279  70203023       8.45      -5.84       4.13      -4.22      527.0       10.6    5.70479      5.507    2.22271
2000  279  73761976       8.89      -6.25       4.51      -4.14      518.2       10.5    5.47787      5.729    2.14501
2000  279  77382523       7.93      -7.09       2.77      -1.53      543.0        7.8    4.49046      3.742    0.83171
2000  279  81015007       6.97      -6.10       1.96      -2.56      535.2        6.8    3.76182      4.167    1.37146
2000  279  84567789       6.19      -5.68       1.32      -1.92      540.5        4.9    2.75508      3.428    1.03806
2000  280   1782014       5.37      -5.10       0.05       0.09      532.7        4.4    2.42846      0.009    0.00000
2000  280   5419237       5.44      -4.33      -1.76       2.50      520.4        3.6    1.87482      0.026    0.00000
2000  280   8967585       5.33      -4.41      -1.25       2.28      519.2        2.4    1.23821      0.011    0.00000
2000  280  12586316       5.10      -4.95      -0.79       0.50      523.9        3.0    1.57584      0.147    0.00000
2000  280  16225110       4.82      -4.62      -0.92       0.76      510.0        3.1    1.55727      0.077    0.00000
2000  280  19771781       4.68      -4.52      -0.86       0.29      502.6        3.2    1.55200      0.256    0.00000
2000  280  23386832       4.50      -3.22      -1.55       1.84      466.5        3.0    1.25390      0.026    0.00000
2000  280  27023373       4.38      -2.10      -2.49       2.61      443.9        3.4    1.31670      0.033    0.00000
2000  280  30566158       4.48      -2.19      -2.78       2.54      459.9        4.0    1.62351      0.049    0.00000
2000  280  34191812       4.44      -1.35      -3.30       2.33      434.7        3.4    1.23506      0.077    0.00000
2000  280  37830605       4.35      -0.31      -2.42       3.01      410.2        3.3    1.06538      0.019    0.00000
2000  280  41372660       4.43      -0.86      -3.93       1.17      440.1        2.9    1.10562      0.219    0.00000
2000  280  44994539       4.48       0.09      -4.25       0.92      438.3        3.0    1.10982      0.273    0.00000
2000  280  48624257       4.18       1.66      -3.39       1.25      420.5        5.7    1.93897      0.157    0.00000
2000  280  52170742       4.24      -0.04      -2.38       3.42      419.4        2.7    0.91417      0.012    0.00000
2000  280  55797242       4.09       0.99      -2.41       3.05      420.3        3.2    1.11293      0.016    0.00000
2000  280  59437570       4.06       1.02      -2.14       3.25      424.8        4.0    1.39118      0.009    0.00000
2000  280  62973492       4.17       1.34      -3.09       1.41      417.8        3.4    1.15905      0.124    0.00000
2000  280  66595562       4.02       2.83      -2.20       0.82      401.9        3.3    1.03309      0.137    0.00000
2000  280  70224976       4.04       0.32      -3.39       1.42      432.7        3.1    1.14260      0.133    0.00000
