                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1997  283  77391984      12.84      -2.71      -1.26     -11.06      435.0       24.4    8.97429     14.206    4.81158
1997  283  80991210      13.81      -5.14       6.84     -10.62      437.7       12.0    4.44561     14.087    4.64833
1997  283  84589093      13.49      -6.40       6.39      -9.70      423.2       12.6    4.36924     12.911    4.10324
1997  284   1792983      12.53      -6.32       4.50      -9.66      431.6       15.0    5.42847     12.278    4.16962
1997  284   5391697      13.02      -8.26      -0.17      -9.73      423.4        9.9    3.44192     14.314    4.11874
1997  284   8991159      13.17      -8.94      -3.38      -8.98      422.7        9.8    3.39222     13.692    3.79381
1997  284  12593479      12.91      -9.02      -3.29      -8.40      422.0        5.8    1.99671     13.064    3.54587
1997  284  16192118      12.87      -8.61      -7.39      -5.90      417.7        5.0    1.69313      9.089    2.46637
1997  284  19792259      12.86      -7.94      -8.09      -5.99      428.7        5.7    2.02608      8.986    2.56588
1997  284  23390886      12.83      -8.63      -8.90      -3.04      412.2        6.2    2.05980      5.919    1.25270
1997  284  26991080      12.85      -9.22      -8.67      -1.96      400.2        6.8    2.09913      4.900    0.78321
1997  284  30589634      12.45      -8.78      -8.78      -0.26      396.8        7.6    2.31769      3.251    0.10353
1997  284  34189027      12.02      -8.05      -8.75       1.32      389.9        7.0    2.07078      2.036    0.00000
1997  284  37798242      11.85      -6.38      -9.47       2.19      397.7        5.9    1.81901      1.671    0.00000
1997  284  41401453      11.86      -6.15      -8.38       5.54      378.4        7.8    2.17220      0.533    0.00000
1997  284  45000847      11.68      -6.26      -7.49       6.35      382.8        6.9    1.95982      0.326    0.00000
1997  284  48602421      11.40      -6.49      -7.46       5.46      370.4        6.0    1.59234      0.402    0.00000
1997  284  52201816      10.66      -6.53      -6.46       5.25      367.7        7.2    1.87850      0.284    0.00000
1997  284  55810882      10.48      -6.96      -4.52       6.04      379.5        6.4    1.78387      0.083    0.00000
1997  284  59417914      10.18      -7.92      -3.02       5.13      396.7        4.5    1.38801      0.039    0.00000
1997  284  63016410       9.99      -6.96      -1.53       6.82      394.3        6.4    1.93594      0.001    0.00000
1997  284  66618054      10.03      -6.06      -2.45       7.30      381.1        6.8    1.90890      0.005    0.00000
1997  284  70217414       9.44      -4.89      -2.45       7.53      382.9        6.4    1.80761      0.004    0.00000
1997  284  73817585       9.60      -3.33      -2.97       8.32      393.0        5.6    1.68888      0.006    0.00000
1997  284  77420648       9.61      -3.60      -3.47       8.10      391.8        7.1    2.10418      0.012    0.00000
1997  284  81019359       9.15      -2.99       0.07       8.48      389.2        8.4    2.45601      0.000    0.00000
1997  284  84618000       8.89      -4.07       1.44       7.25      386.1        9.1    2.62490      0.001    0.00000
1997  285   1815959       8.34      -3.88       5.16       4.22      376.4        7.6    2.07803      0.176    0.00000
1997  285   5416776       8.14      -3.53       1.31       6.95      368.1        9.1    2.38048      0.000    0.00000
1997  285   9014701       8.80      -3.19       5.32       1.51      347.9        9.5    2.24179      0.709    0.00000
1997  285  12617806       9.04      -1.68       8.54      -2.08      378.4        5.1    1.40915      2.357    0.78865
1997  285  16219373       8.57      -1.11       7.40      -2.12      377.4        6.6    1.82708      2.247    0.79925
1997  285  19821759       8.48      -2.06       6.55       3.06      387.2        7.0    2.04112      0.462    0.00000
1997  285  23418324       7.65      -4.14       4.27       2.70      369.3        7.9    2.08545      0.233    0.00000
1997  285  27022177       8.10      -3.32       6.87      -0.48      377.3        6.4    1.77567      1.409    0.18023
1997  285  30622923       8.05      -0.96       7.51      -1.97      384.7        6.0    1.71775      1.951    0.75787
1997  285  34219312       7.31      -2.65       5.64      -3.44      369.2        6.1    1.62128      2.269    1.26894
1997  285  48619863       5.51      -4.57       1.94      -1.64      364.3        7.1    1.84044      1.493    0.59829
1997  285  59418097       5.50      -4.53       1.46      -1.56      355.2        5.9    1.43945      1.603    0.55259
1997  285  70219374       4.57      -4.12       1.67       0.09      359.5        6.2    1.55352      0.334    0.00000
1997  285  73821640       4.37      -4.02       1.25      -0.43      358.2        6.8    1.69325      0.601    0.15518
1997  285  77421015       4.22      -3.36       2.17       0.19      362.6        7.0    1.78948      0.269    0.00000
1997  285  81021851       4.68      -2.64       3.47      -0.38      355.0        7.1    1.72392      0.477    0.13537
1997  285  84618382       4.61      -2.69       3.07      -0.46      351.9        6.3    1.52033      0.490    0.16081
1997  286   1822991       5.56       0.51       2.82      -4.37      374.8        5.4    1.45875      1.952    1.63659
