                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1999   49   1808224       7.30      -6.40       2.85       0.64      370.6        2.6    0.69429      0.600    0.00000
1999   49   5398937       7.30      -4.40       4.34      -1.71      399.6        2.9    0.90574      1.980    0.68175
1999   49  12615275      23.57      -1.18      18.07      -5.29      629.3        9.0    6.94735     28.583    3.32617
1999   49  16231826      26.50       1.23      25.06      -7.29      616.7        6.5    4.79477     35.341    4.49778
1999   49  19793580      25.46      -0.15      24.19      -7.17      579.6        8.2    5.32400     30.879    4.15318
1999   49  23392085      25.67      -0.68      22.54     -11.53      579.8        5.6    3.66203     40.331    6.68567
1999   49  27001119      25.37       0.43      18.04     -15.38      624.2        5.8    4.38052     54.411    9.59972
1999   49  30632978      28.13       8.21      19.46     -18.07      623.1        5.4    4.05184     69.357   11.25846
1999   49  34228261      27.66       7.76      15.10     -21.59      666.5        6.2    5.32788     84.128   14.39108
1999   49  37786964      24.68       7.36      13.27       4.13      620.9       24.7   18.47016      9.311    0.00000
1999   49  41371511      21.94      10.76      15.06       3.31      640.6       14.6   11.62568      9.479    0.00000
1999   49  44984234      18.75       7.39      10.74      -7.35      653.9       10.1    8.34827     28.048    4.80648
1999   49  48602398      18.76       9.05      12.51      -9.42      657.3       13.5   11.27588     29.582    6.19390
1999   49  52231890      13.76      12.23       5.52      -1.38      695.3        6.7    6.31249     10.136    0.96265
1999   49  55801296      14.14      13.57       2.41      -1.69      691.4        7.5    6.92183     17.046    1.16639
1999   49  59400429      13.30      12.58      -1.03       3.03      689.9        6.0    5.55017      0.017    0.00000
1999   49  63001000      12.67      12.18      -0.43      -3.34      679.0        4.5    4.04879     21.547    2.26667
1999   49  66582734      11.83      10.84      -2.29      -3.84      660.5        3.8    3.21815     15.909    2.53544
1999   49  70223734      11.45       9.89      -2.76      -4.85      652.1        3.9    3.20537     14.881    3.16173
1999   49  73773117      10.82       8.52      -3.49      -5.36      642.0        3.9    3.13903     12.664    3.43906
1999   49  77435453      10.66       8.39      -2.46      -5.84      624.4        3.3    2.51689     13.056    3.64721
1999   49  80975984      10.57       8.66      -1.56      -5.75      620.2        3.5    2.61388     13.342    3.56712
1999   50   9045350       8.22       5.55       0.25      -6.03      592.4        2.1    1.43039      7.970    3.57206
1999   50  27043072       7.00       4.32      -1.93      -5.02      540.4        2.4    1.36118      4.928    2.71265
1999   50  30640017       6.56       2.71      -0.63      -5.44      540.4        1.4    0.77031      4.608    2.94220
1999   50  34234531       5.92       0.85       0.55      -5.08      551.5        4.3    2.55396      3.826    2.80250
1999   50  37836746       6.17       1.82      -1.32      -5.29      558.8        2.9    1.77798      4.119    2.95853
1999   50  41437281       6.03       1.11      -0.47      -5.76      556.3        3.3    1.99970      4.018    3.20441
1999   50  48634636       5.91      -1.04       3.07      -4.56      542.3       17.1    9.73723      3.163    2.47509
1999   50  52229214       5.13      -3.09       3.26      -1.22      530.2       14.1    7.67519      1.267    0.64451
1999   50  55822144       4.35      -2.05       2.73       1.21      518.7       10.3    5.40297      0.173    0.00000
1999   50  63015746       6.78      -3.03       5.72      -1.05      533.3        4.5    2.51079      1.702    0.56065
1999   50  66612539       6.09      -2.67       5.44       0.20      539.9        3.1    1.73903      0.925    0.00000
1999   50  70217109       5.08      -1.39       4.71       1.13      526.7        4.1    2.19196      0.397    0.00000
1999   50  73807812       4.71      -1.62       3.87       1.80      531.2        3.1    1.67861      0.197    0.00000
1999   50  77412906       4.31      -2.26      -0.09       1.02      556.8        2.8    1.65626      0.000    0.00000
1999   50  81008835       3.28      -2.27      -0.40       1.19      544.3        4.4    2.51951      0.001    0.00000
1999   50  84614101       3.53      -1.49       1.28       1.96      545.9        2.6    1.51361      0.009    0.00000
1999   51   1802381       5.05      -1.65       2.72       3.74      477.7        0.8    0.37539      0.022    0.00000
1999   51   5391701       5.26      -1.77       3.11       3.68      503.9        1.2    0.58566      0.039    0.00000
1999   51   8991413       5.31      -2.82       2.72       3.33      468.2        2.0    0.87063      0.034    0.00000
1999   51  12599724       5.12      -3.22       2.12       3.16      459.8        1.1    0.43176      0.017    0.00000
1999   51  16191253       5.03      -3.58       2.27       2.39      455.5        1.2    0.48678      0.043    0.00000
1999   51  19772708       5.10      -2.55       1.97       3.75      438.7        1.9    0.69156      0.007    0.00000
1999   51  23373365       5.05      -2.89       2.16       3.25      407.6        1.4    0.45392      0.015    0.00000
1999   51  26978503       5.19      -2.38       2.11       3.99      434.7        1.5    0.53888      0.008    0.00000
1999   51  30570730       5.08      -2.01       1.58       4.30      449.3        1.1    0.43927      0.002    0.00000
1999   51  34177480       5.39      -1.24       2.25       4.64      447.5        1.4    0.52518      0.007    0.00000
1999   51  41438816       6.41      -2.88       5.33       1.73      420.0        1.1    0.39197      0.412    0.00000
1999   51  45034933       6.26      -2.45       5.56       1.21      433.8        1.5    0.54648      0.524    0.00000
1999   51  48637828       6.23      -3.16       4.88       1.37      433.0        1.0    0.36827      0.444    0.00000
1999   51  59433453       6.62      -3.34       5.14      -0.09      396.8        1.2    0.36531      0.897    0.03663
1999   51  63028855       6.81      -2.73       5.72       0.06      423.8        1.1    0.38178      0.960    0.00000
1999   51  66634671       6.27      -2.71       4.29      -1.33      451.5        2.7    1.08469      1.488    0.60189
1999   51  70223984       6.21      -1.21       4.70      -2.80      458.6        2.9    1.19130      2.015    1.28559
1999   51  73825179       6.08      -2.13       4.95       0.71      454.5        3.1    1.25828      0.617    0.00000
1999   51  77430492       5.67      -2.95       4.41       0.71      425.4        3.1    1.07471      0.483    0.00000
1999   51  81020507       5.56      -4.77       1.48       0.63      396.1        2.8    0.84550      0.227    0.00000
1999   51  84611000       5.83      -2.91       3.58       2.82      416.7        3.3    1.12436      0.102    0.00000
1999   52   1809358       5.74      -3.12       3.24       2.78      388.3        2.9    0.85399      0.078    0.00000
