                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  312  19803048      18.78      -4.62      14.83     -10.44      555.6        2.6    1.54881     24.261    5.80254
2000  312  23432552      19.33      -4.67      16.29      -8.95      551.8        3.3    1.96026     22.539    4.93611
2000  312  26964539      20.37      -5.24      17.70      -8.40      550.5        8.7    5.11966     23.241    4.62304
2000  312  30589435      21.27      -4.37      19.13      -7.91      530.5        9.7    5.31287     22.839    4.19382
2000  312  34222039      22.78      -5.99      20.61      -7.16      530.6        9.5    5.16489     24.198    3.80003
2000  312  37754847      24.51      -6.06      23.67      -0.44      528.6        5.2    2.83352     16.426    0.23391
2000  312  41387457      24.18      -6.87      23.13      -1.25      524.2        6.7    3.57524     16.972    0.65580
2000  312  45018550      23.79      -6.81      22.62       1.93      524.0        7.4    3.95420     12.365    0.00000
2000  312  52180980      22.25      -5.90      19.70       8.31      503.2        6.1    2.98978      4.639    0.00000
2000  312  55810363      21.40      -5.78      16.90      11.18      536.7        8.2    4.55881      2.461    0.00000
2000  312  62979601      20.26      -2.79      10.28      17.19      456.3        6.8    2.76064      0.188    0.00000
2000  312  66606953      17.78       1.03      -1.82      16.48      470.8        7.3    3.14704      0.000    0.00000
2000  312  73775249      18.01       5.57      -0.04      16.21      464.6        6.1    2.55363      0.000    0.00000
2000  312  77403382      18.20       4.30      -3.50      17.29      464.1        5.5    2.28278      0.003    0.00000
2000  312  81035875      18.12       6.07       0.68      17.01      448.1        4.4    1.70786      0.000    0.00000
2000  312  84567117      17.83       5.11       1.09      17.03      438.4        6.5    2.43311      0.000    0.00000
2000  313   1793616      17.52       4.49       2.75      16.63      428.1        6.2    2.21851      0.001    0.00000
2000  313   5431653      17.56       4.22       3.69      16.55      451.5        4.1    1.64042      0.004    0.00000
2000  313   8966782      17.52       4.38       5.39      16.01      440.9        3.7    1.40383      0.018    0.00000
2000  313  12600142      15.21       3.48      -0.41      11.84      451.7       25.6   10.14610      0.000    0.00000
2000  313  16225175      16.75       4.63      -1.57      15.83      446.8        5.2    2.02608      0.000    0.00000
2000  313  19772416      16.76       6.83       0.03      15.08      466.8        4.5    1.91807      0.000    0.00000
2000  313  23391240      14.27       5.84      -3.85      11.58      464.8       10.7    4.50419      0.012    0.00000
2000  313  27019242      16.27       5.75      -2.28      14.70      465.4        3.9    1.63074      0.001    0.00000
2000  313  30564300      17.86       6.39       3.71      16.21      444.1        2.9    1.10548      0.004    0.00000
2000  313  34185476      18.27       7.74       2.43      16.30      449.1        2.3    0.91469      0.001    0.00000
2000  313  37818765      13.01       3.95      -5.39       8.60      439.6       62.2   23.30542      0.086    0.00000
2000  313  41357035      10.13       3.24       2.06       3.94      443.4       34.3   13.08400      0.030    0.00000
2000  313  44981140       8.05       0.96      -4.23      -0.31      480.0       26.4   11.81770      1.787    0.15070
2000  313  48609117       6.54       3.40       0.92       5.26      478.7       20.8    9.25305      0.000    0.00000
2000  313  52160289       2.38      -1.08      -0.06      -0.07      503.2       12.6    6.21238      0.455    0.03727
2000  313  55771523       2.55      -1.21       0.46      -0.74      495.8        7.6    3.61763      0.548    0.36442
2000  313  59411804       2.88       1.19      -1.46       0.30      497.8        4.9    2.35669      0.132    0.00000
2000  313  63041339       3.12       2.40      -1.05       1.30      491.8        6.2    2.93164      0.012    0.00000
2000  313  66570898       1.79       0.05       0.63       0.90      480.5        9.4    4.22772      0.003    0.00000
2000  313  70201976       4.26       2.49      -1.95       1.42      460.5        4.8    1.99041      0.071    0.00000
2000  313  73829976       4.62       2.23      -3.46      -1.30      474.4        4.5    1.97467      0.922    0.61685
2000  313  77365820       4.86       3.11      -3.56      -0.06      466.4        5.0    2.09856      0.567    0.02570
2000  313  80990757       5.46       4.14      -3.00       1.13      463.6        4.9    2.02829      0.289    0.00000
2000  313  84629648       6.09       3.31      -4.53      -0.35      467.1        5.1    2.17007      0.999    0.16225
2000  314   1765421       6.73       1.63      -5.01      -2.22      482.8        4.8    2.15544      2.150    1.07250
