                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000   99   5406396       4.59       3.66      -2.40      -1.06      521.2        1.6    0.82512      1.079    0.55355
2000   99   8989776       4.49       4.08      -1.70       0.25      523.9        1.5    0.81009      0.384    0.00000
2000   99  16211109       4.97       3.61      -2.67      -1.90      520.8        1.3    0.68051      1.597    0.98719
2000   99  19777619       5.18       3.32      -2.66      -2.83      520.9        1.4    0.72747      2.084    1.47366
2000   99  27024570       4.97       3.39      -1.80      -2.96      550.7        1.1    0.64612      2.327    1.63120
2000   99  30585599       4.97       2.67      -1.79      -2.82      557.9        1.4    0.86779      2.331    1.57328
2000   99  34155203       4.81       3.21      -1.86      -1.51      544.0        1.5    0.83345      1.669    0.82366
2000   99  37825589       4.91       4.56      -0.93      -0.35      500.9        1.2    0.57868      1.106    0.17685
2000   99  41395121       4.97       3.03      -2.97      -1.47      523.3        1.1    0.56361      1.339    0.76784
2000   99  44955609       5.00       3.20      -3.25      -1.60      496.1        1.3    0.60771      1.282    0.79244
2000   99  48635175       4.89       2.75      -3.75      -0.44      519.1        1.2    0.62882      0.771    0.22896
2000   99  52215488       4.93       2.86      -3.62       1.52      506.2        1.5    0.76758      0.231    0.00000
2000   99  55766499       4.98       3.39      -3.27       0.34      500.2        1.2    0.60506      0.499    0.00000
2000   99  59436808       4.96       3.02      -3.37      -1.48      515.3        1.3    0.67342      1.242    0.76027
2000   99  63003488       5.08       3.18      -3.62      -0.81      489.8        1.2    0.53583      0.931    0.39460
2000   99  66562250       4.43       2.70      -2.45      -0.26      507.3        1.7    0.84333      0.606    0.13245
2000   99  70162867       4.01       2.86      -1.59      -1.40      525.7        1.8    0.96250      1.160    0.73348
2000   99  73814531       4.10       0.99      -2.81      -0.22      564.6        1.8    1.08884      0.550    0.12627
2000   99  77385656       4.43       3.32      -1.65      -2.13      535.7        1.6    0.87651      1.680    1.14245
2000   99  80962999       4.37       3.51      -1.49      -1.40      567.8        1.8    1.14269      1.532    0.79497
2000   99  84619249       4.20       2.95      -1.62      -1.11      539.0        1.8    1.03051      1.157    0.59623
2000  100   1798114       4.28       2.90      -1.90      -1.06      546.8        1.9    1.08398      1.105    0.58116
