                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1997  311   5414690      14.19       0.98       8.19     -11.19      455.3       24.0    9.66556     14.918    5.09637
1997  311   9029965      17.10       4.66      10.82     -10.95      477.0       19.4    8.56282     20.347    5.22234
1997  311  12564064      15.19       1.21      14.35      -3.81      454.5       15.1    6.04182      8.257    1.73208
1997  311  16191064      14.18       1.05       6.58      -7.98      454.4       19.9    7.95821     14.287    3.62751
1997  311  19822705      14.47       0.65     -10.01      -7.08      457.8       15.2    6.16870     11.894    3.24299
1997  311  23356734      15.34       0.61     -13.88      -6.04      456.6       13.8    5.59600     10.477    2.75906
1997  311  26980871      13.78       0.38     -13.38      -2.67      451.8       12.2    4.84510      6.116    1.20809
1997  311  30612511      12.83      -0.89     -12.33      -2.83      453.9       11.6    4.65075      5.579    1.28476
1997  311  34238152      11.86      -2.33     -11.45      -1.30      460.7       14.1    5.80574      4.001    0.60076
1997  311  37767750      10.66      -2.99     -10.18      -0.25      460.3       17.4    7.15318      2.736    0.11324
1997  311  41400886      10.38      -4.33      -9.33      -0.57      469.7       18.7    8.02111      2.839    0.26638
1997  311  45025023      10.76      -2.61      -9.97      -1.21      453.0       18.2    7.23342      3.281    0.54927
1997  311  48566625      11.20      -4.24     -10.29      -0.17      453.6       16.3    6.51258      2.934    0.07891
1997  311  52189261      11.08      -3.00     -10.06      -2.79      435.0       18.7    6.85796      4.272    1.21225
1997  311  55825402      12.13      -6.55      -9.40       2.32      447.5       23.9    9.27198      1.894    0.00000
1997  311  62983781      14.72      -6.32     -12.98       1.89      432.3        6.5    2.36865      3.421    0.00000
1997  311  66607171      17.14     -10.70     -11.56       6.18      431.3        9.2    3.30478      1.765    0.00000
1997  311  70240992      17.44     -10.28     -12.20       6.82      448.4       12.5    4.86283      1.783    0.00000
1997  311  73772218      17.88     -11.32     -11.86       6.88      438.6        8.4    3.14869      1.736    0.00000
1997  311  77397023      17.40      -9.91      -9.18      10.73      438.1        8.5    3.15800      0.381    0.00000
1997  311  81023460      16.75      -9.07      -7.65      11.79      429.0        6.4    2.29128      0.156    0.00000
1997  311  84556070      16.11      -7.47      -7.97      11.76      424.5        7.2    2.52454      0.163    0.00000
1997  312   1787712      15.61      -6.63      -5.33      13.01      413.7        8.8    2.92487      0.028    0.00000
1997  312   5414719      15.43      -4.75      -2.40      14.40      401.9        8.2    2.56312      0.001    0.00000
1997  312   9037504      14.87      -3.82      -1.08      14.31      405.0        5.0    1.60562      0.000    0.00000
1997  312  12565609      13.81      -4.75       0.53      12.84      394.1        6.6    1.99209      0.000    0.00000
1997  312  16161241      13.23      -7.47       0.15       9.60      390.5        6.1    1.79447      0.000    0.00000
1997  312  19783710      14.09      -8.49      -7.99       6.19      393.5        3.4    1.03420      0.584    0.00000
1997  312  23403859      14.69      -6.96       2.28      12.39      373.5        3.1    0.82676      0.001    0.00000
1997  312  27030605      14.30      -5.41       6.38      11.50      387.4        3.3    0.96276      0.062    0.00000
1997  312  30563888      14.34      -1.79       4.65      13.22      395.8        4.2    1.26494      0.013    0.00000
1997  312  34188710      14.48      -2.60       6.09      12.75      393.8        5.6    1.67162      0.039    0.00000
1997  312  37818249      14.89      -2.84       8.71      11.49      403.2        4.0    1.27325      0.184    0.00000
1997  312  41355351      15.50      -3.29       9.52      11.44      399.1        3.0    0.92689      0.255    0.00000
1997  312  44975667      15.54      -5.27      11.76       8.39      385.6        4.8    1.37147      0.816    0.00000
1997  312  48610316      14.27       0.46      13.15       2.22      368.3        4.6    1.21876      2.597    0.00000
1997  312  52167746      11.38      -0.41      10.41      -0.04      351.9        3.9    0.94477      2.291    0.01515
1997  312  55839089       9.88       1.12       6.97       3.93      366.2        3.6    0.94292      0.461    0.00000
1997  312  59434859       9.34       0.04       8.39       2.62      381.3        6.0    1.67998      0.817    0.00000
1997  312  62967249       8.16       1.05       7.82       1.43      400.2        6.3    1.94874      0.895    0.00000
1997  312  66595898       9.25      -3.63       6.92       4.58      388.2        3.3    0.96231      0.332    0.00000
1997  312  70221531       5.75      -4.38       0.81       2.53      384.3       10.4    2.98735      0.001    0.00000
1997  312  73756453       6.49      -6.19       0.99       0.76      383.6        8.3    2.37827      0.124    0.00000
1997  312  77390265       6.98      -6.49       0.12       1.77      379.5        6.0    1.68307      0.000    0.00000
1997  312  81011570       6.52      -5.69       2.05       2.00      376.6        8.6    2.37931      0.073    0.00000
1997  312  84556820       6.75      -6.47       1.29       0.55      378.4       10.1    2.79843      0.319    0.00000
1997  313   1781720       5.53      -4.52       0.76      -2.10      380.1        9.1    2.54693      2.183    0.79818
