                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1998   70  48608624       4.56       2.80      -2.35      -0.84      536.9        5.8    3.24690      0.997    0.45292
1998   70  52186570       5.17       0.84      -2.35      -2.75      578.1        4.1    2.62851      2.382    1.58931
1998   70  55811152       5.85       3.59      -2.15      -2.43      514.6        4.8    2.47672      2.686    1.24872
1998   70  59441734       6.08       3.93      -3.34      -0.82      522.3        5.2    2.76764      1.477    0.42963
1998   70  63041460       5.84       4.16      -2.95       2.11      520.9        4.7    2.49411      0.156    0.00000
1998   70  66630601       6.07       4.49      -0.82       2.47      530.3        4.0    2.15655      0.002    0.00000
1998   70  70195023       6.36       4.15      -0.34       4.20      534.8        4.7    2.60030      0.000    0.00000
1998   70  73818132       6.23       5.04      -1.45       0.38      517.7        4.8    2.47930      0.559    0.00000
1998   70  77430445       6.17       2.40      -0.80      -4.23      567.9        4.9    3.05305      4.229    2.40408
1998   70  81010085       6.05       3.90      -2.54      -1.88      504.2        4.4    2.15548      2.342    0.95025
1998   70  84625390       6.61       4.58      -3.26      -0.78      527.3        3.8    2.04124      1.744    0.40925
1998   71   1826039       6.00       4.37      -3.31      -0.73      489.8        5.0    2.33574      1.302    0.35965
1998   71   5443038       6.25       3.61      -3.78      -1.85      501.5        4.9    2.37484      2.023    0.92594
1998   71   9036613       6.74       0.33      -4.27      -4.40      534.7        3.8    2.08130      3.566    2.35131
1998   71  16241461       5.82       0.14      -1.95      -3.44      543.4        3.9    2.22102      3.204    1.87005
1998   71  19823703       5.33       0.08      -2.38      -2.27      497.8        4.6    2.20976      2.017    1.13086
1998   71  23401714       4.94      -0.21       1.27      -1.23      532.7        3.9    2.13661      1.859    0.65630
1998   71  27026148       4.71      -0.82      -3.87       0.22      548.5        3.4    1.99019      0.538    0.00000
1998   71  30605732       4.52       0.51      -2.71       1.41      514.3        4.0    2.03722      0.151    0.00000
1998   71  34170011       4.78      -0.89      -3.57      -0.88      560.9        3.5    2.13406      0.979    0.49232
1998   71  37820050       4.71      -0.41      -3.64      -2.07      540.4        4.2    2.37084      1.336    1.11678
1998   71  41401066       3.72       2.66       0.67       0.15      525.5        4.1    2.22355      0.224    0.00000
1998   71  45024066       4.16       2.96       0.74      -1.38      527.7        4.4    2.36953      1.609    0.73051
1998   71  48609484       4.44       4.13       0.54       1.02      512.8        5.0    2.55918      0.007    0.00000
1998   71  52216132       3.84       1.99      -1.36       0.55      509.9        4.4    2.20093      0.145    0.00000
1998   71  55798367       3.75      -1.38      -3.01      -0.28      534.7        4.4    2.43052      0.448    0.14953
1998   71  59377796       3.94       0.31      -2.76      -1.70      521.7        4.2    2.23331      0.937    0.88468
1998   71  62981265       4.00       0.06      -3.02      -0.93      561.2        4.0    2.44478      0.751    0.52405
1998   71  66574226       3.81       2.99      -1.38       0.20      503.1        5.0    2.44479      0.264    0.00000
1998   71  70180703       4.06       1.63      -2.38      -0.16      515.3        4.2    2.16443      0.481    0.08257
1998   71  73809851       4.53      -1.81      -3.20      -2.10      523.4        4.6    2.43201      1.285    1.09717
1998   71  77407171       4.96      -2.77      -3.27      -1.84      519.1        4.3    2.25932      1.414    0.95588
1998   71  81015953       4.86      -2.72      -3.16      -1.48      525.8        4.6    2.46067      1.258    0.78047
1998   71  84617093       4.53      -1.85      -3.24      -1.71      521.8        4.7    2.47740      1.149    0.89355
1998   72   1831085       4.39      -1.56      -3.36      -1.67      518.3        4.1    2.14914      1.040    0.86657
