                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  287  30577263      16.96      -0.69      11.47      12.28      464.0       31.3   13.08626      0.482    0.00000
2000  287  34194535      17.29      -0.46      11.46      12.17      463.5       36.5   15.20155      0.511    0.00000
2000  287  37824124      16.27       0.66       8.32      13.64      455.3       47.1   18.92887      0.129    0.00000
2000  287  41372343      16.06      -1.35      -0.75      15.72      439.0       36.9   13.81250      0.000    0.00000
2000  287  44991105      14.45      -1.48      -3.30      12.97      444.6       27.1   10.38859      0.004    0.00000
2000  287  48621453      14.83      -0.13     -13.54       5.22      429.6       27.0    9.68339      1.932    0.00000
2000  287  52168777      12.19       0.03     -11.20       2.96      445.1       46.3   17.81059      1.828    0.00000
2000  287  55796863       8.84      -2.58      -8.21       0.20      442.5       39.6   15.04644      1.642    0.00000
2000  287  59432441      11.58      -6.33       1.73       7.52      409.1       26.7    8.67842      0.002    0.00000
2000  287  62973082      10.80      -5.73       4.52       2.42      415.1       23.8    7.93883      0.674    0.00000
2000  287  66601773      11.96      -4.34      10.97      -1.55      419.7       16.1    5.49554      3.883    0.64864
2000  287  70232039      11.91      -5.75      10.40      -0.12      416.3        9.6    3.22765      3.013    0.05131
2000  287  73766546      11.76      -5.20      10.48      -0.73      415.5        8.3    2.79452      3.277    0.30471
2000  287  77398320      11.34      -3.83      10.45      -2.07      406.2        7.5    2.39554      3.715    0.84058
2000  287  81029484      11.17      -2.94      10.31      -3.05      404.2        6.6    2.10116      4.139    1.23390
2000  287  84564523      11.80      -3.19      10.66      -3.83      400.5        3.4    1.04363      4.971    1.53264
2000  288   1795613      11.53      -3.11       9.64      -5.47      401.8        4.6    1.43399      5.936    2.19618
2000  288   5426669      11.46      -4.69       7.79      -6.87      394.3        4.7    1.42101      7.128    2.71012
2000  288   8968708      11.51      -5.16       6.59      -7.88      403.6        6.8    2.14248      8.325    3.18123
2000  288  12599824      11.29      -3.49       6.60      -8.42      387.4        9.1    2.63684      7.862    3.26136
2000  288  16230851      11.57      -4.97       5.60      -8.63      396.7        7.4    2.26203      8.954    3.42376
2000  288  19770613      11.40      -6.07       2.91      -9.05      397.1        6.8    2.08130      9.805    3.59297
2000  288  23397083      10.87      -6.64       0.61      -8.41      394.9        8.7    2.62751      9.277    3.32183
2000  288  27028843      11.02      -8.27      -0.66      -6.55      415.8        7.2    2.43215     10.021    2.72585
2000  288  30564740      11.67      -7.75      -1.05      -8.37      414.0        5.3    1.77380     11.156    3.46323
2000  288  34197367      12.02      -6.89      -0.94      -9.70      405.4        7.7    2.46221     11.631    3.93411
2000  288  37826917      12.51      -6.70      -1.55     -10.32      403.1        3.6    1.14061     12.443    4.16144
2000  288  41365886      11.70      -6.00      -2.26      -9.73      398.3       10.1    3.11677     10.592    3.87384
2000  288  44995437      11.75      -5.78      -2.24      -9.92      396.7        9.9    3.03338     10.645    3.93390
2000  288  48628058      12.55      -3.54      -2.98     -11.54      397.8       10.1    3.09313     12.095    4.59131
2000  288  52168742      12.61      -4.67      -2.08     -11.15      419.0        8.0    2.72459     13.062    4.67059
2000  288  55792792      12.07      -2.97      -2.36      -8.71      424.4       10.9    3.82111     11.898    3.69463
2000  288  59422316      12.74      -1.07      -7.52     -10.10      383.2        5.5    1.57655     10.065    3.86887
2000  288  62957562      13.66      -1.16      -6.73     -11.75      386.8        5.7    1.66698     12.551    4.54615
2000  288  66586976      12.80      -3.89      -1.04     -10.85      401.9        3.6    1.12786     13.061    4.36206
2000  288  70211921      10.74       6.35      -4.33       3.53      416.2        9.3    3.14235      0.325    0.00000
2000  288  73763382      11.20       7.90      -3.89       6.01      420.7        7.4    2.54638      0.068    0.00000
2000  288  77389687      12.80       9.40      -7.26       3.29      443.8        5.4    2.05760      1.249    0.00000
2000  288  81028484      10.20       6.47      -4.18      -4.75      467.8        8.4    3.54966      7.438    2.22402
2000  288  84569085      10.54       6.87      -6.75      -0.63      457.7        7.7    3.11777      3.028    0.29004
2000  289   1787754      11.84       8.15      -7.62       1.08      460.9        6.0    2.49169      2.383    0.00000
2000  289   5428193      12.21       6.37      -7.20       6.80      498.3        7.3    3.50169      0.363    0.00000
2000  289   8965518      11.19       6.45      -7.19       2.86      482.9        5.8    2.64178      1.199    0.00000
2000  289  12585997      10.47       6.67      -6.32       2.08      524.7        4.9    2.62553      1.352    0.00000
2000  289  16218618       9.51       4.82      -5.88       2.89      518.1        5.9    3.09121      0.731    0.00000
2000  289  19754371       9.92       5.76      -4.73       3.82      481.2        5.3    2.35977      0.326    0.00000
2000  289  23370279      10.10       3.55      -2.71       6.98      476.2        6.6    2.91581      0.011    0.00000
2000  289  27022826      10.22       3.67      -4.71       5.87      487.5        6.0    2.78641      0.122    0.00000
2000  289  30558542      10.24       7.02      -3.90       4.62      473.4        5.1    2.21603      0.138    0.00000
2000  289  34192910       9.38       6.79      -0.28       3.84      513.7        5.8    2.95317      0.000    0.00000
2000  289  37819144       7.82       5.44      -1.85       3.43      507.8        4.1    2.07404      0.022    0.00000
2000  289  44984703       7.32       5.52      -1.80       2.66      512.1        4.3    2.21000      0.040    0.00000
2000  289  48611007       7.55       0.11      -5.65       4.66      542.9        3.5    1.97619      0.204    0.00000
2000  289  52241382       7.96       1.25      -4.84       5.80      548.9        4.1    2.39362      0.093    0.00000
2000  289  55769585       7.93       2.66      -5.72       3.96      515.7        4.7    2.40263      0.299    0.00000
2000  289  59404414       8.15       2.65      -5.77       4.54      513.1        3.8    1.93332      0.248    0.00000
2000  289  63040136       8.08       5.75      -4.20       0.97      484.1        4.6    2.10186      0.945    0.00000
2000  289  66579101       8.28       6.18      -3.56       2.57      494.9        4.1    1.95385      0.291    0.00000
2000  289  70208789       8.43       5.00      -5.23       2.02      524.1        4.6    2.43447      0.759    0.00000
2000  289  73832914       8.41       6.08      -3.91      -1.60      526.3        3.9    2.11871      3.521    0.83954
2000  289  77367921       9.10       4.92      -5.81      -0.27      506.5        4.3    2.13031      2.290    0.13805
2000  289  81017601       9.61       4.07      -6.44       1.13      508.8        5.2    2.61993      1.604    0.00000
2000  289  84627023      10.05       3.27      -7.56       2.84      524.7        5.1    2.71072      1.110    0.00000
2000  290   1764517       9.03       3.37      -0.64      -2.98      562.5        4.6    2.83888      8.946    1.67553
2000  290   5403278       7.04       1.18       2.71      -3.28      563.6        4.5    2.79688      4.364    1.84644
2000  290   9026651       7.00       5.00      -2.33      -2.72      577.2        3.9    2.49742      4.365    1.56822
2000  290  12577201       7.56       5.07      -5.25       1.16      589.6        3.1    2.11264      1.034    0.00000
2000  290  16198332       7.18       3.13      -5.07       3.14      604.5        3.2    2.29278      0.348    0.00000
2000  290  19767802       6.86       4.03      -4.71       2.54      587.4        3.5    2.32807      0.381    0.00000
2000  290  23378953       6.42       4.89      -2.51       2.55      573.1        3.0    1.92604      0.097    0.00000
2000  290  27008498       6.55       5.00      -2.52       2.17      564.8        3.0    1.85604      0.146    0.00000
2000  290  30564312       6.74       4.06      -4.39       1.87      596.0        3.2    2.17999      0.498    0.00000
2000  290  34175476       6.27       5.20      -2.59       1.58      572.6        2.7    1.74000      0.258    0.00000
2000  290  37802093       6.10       4.84      -2.70       1.21      571.4        2.7    1.72059      0.370    0.00000
2000  290  41440714       6.27       6.15      -0.77       0.59      564.9        2.7    1.67870      0.170    0.00000
2000  290  44975210       6.10       5.70       0.76       1.47      569.3        2.6    1.63242      0.013    0.00000
2000  290  48610898       5.28       3.41       1.35       1.93      562.2        2.9    1.79688      0.025    0.00000
2000  290  52163683       5.82       2.21      -0.02       3.35      564.5        2.3    1.40907      0.000    0.00000
2000  290  55785554       5.44       1.15       1.81       2.48      619.7        3.5    2.61714      0.034    0.00000
2000  290  59416535       5.78       4.53       1.80       0.31      567.0        2.6    1.64810      0.652    0.00000
2000  290  62967742       5.82       3.56       2.40       1.43      576.2        2.1    1.35464      0.232    0.00000
2000  290  66577468       6.34       5.86       1.54       0.17      532.4        2.5    1.39885      0.840    0.00000
2000  290  70216226       6.03       4.96       2.72       0.20      559.5        3.0    1.84481      0.869    0.00000
2000  290  73759695       5.67       4.02       2.85      -1.96      563.0        3.2    1.94231      2.212    1.10459
2000  290  77375531       5.46       4.36       0.34      -1.34      538.2        3.1    1.73641      3.105    0.72290
2000  290  81008007       5.39       4.83       0.05       0.49      533.1        2.9    1.61552      0.000    0.00000
2000  290  84559398       5.33       4.28      -1.59       2.00      536.1        3.1    1.70171      0.036    0.00000
