                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1998   49  27028396      16.62       8.24     -13.82      -3.80      380.1       17.3    4.83583      8.372    1.44567
1998   49  30564597      21.22       6.54     -19.93      -0.93      415.5       24.5    8.22272     10.209    0.38555
1998   49  34193851      18.87       4.80     -17.80       1.26      425.2       23.1    8.09785      6.516    0.00000
1998   49  37829113      17.60       5.55     -15.82       3.14      390.3       22.6    6.69399      3.909    0.00000
1998   49  41362441      17.79       4.48     -16.49       4.04      401.3       21.2    6.61584      3.676    0.00000
1998   49  44993046      16.73       2.50     -15.16      -1.74      396.7       13.3    4.06448      6.865    0.68832
1998   49  48626945      16.64       3.54     -15.91       0.34      404.2       20.8    6.60637      5.340    0.00000
1998   49  52166148      14.71       6.45      -7.08       8.67      378.0       17.2    4.77540      0.207    0.00000
1998   49  55789304      12.05       3.20      -8.29      -2.90      402.5       13.4    4.21642      5.155    1.16903
1998   49  59420847      15.90       3.54     -13.72      -3.26      416.0       10.6    3.55906      7.950    1.35692
1998   49  63041921      15.89       1.88     -14.18      -2.17      409.6        5.4    1.77398      6.833    0.88789
1998   49  66581054      14.85       1.87      -8.32       3.95      385.7        7.4    2.13961      1.382    0.00000
1998   49  70210312      12.80       0.53      -3.56      12.20      396.6       11.3    3.45603      0.005    0.00000
1998   49  73831453      10.36       4.89       6.68       3.70      356.2        8.7    2.14350      0.505    0.00000
1998   49  77421546       9.53       2.48       1.51       6.93      351.4        3.7    0.88390      0.001    0.00000
1998   49  80978007       9.57      -0.38      -3.99       8.33      411.7        3.3    1.09379      0.018    0.00000
1998   49  84628203      10.69       0.31      -6.12       8.54      408.9        1.8    0.59223      0.081    0.00000
1998   50   1807992      11.53       1.43      -8.01       7.80      383.5        1.2    0.33355      0.232    0.00000
1998   50   5398360      11.45       0.79      -9.91       5.37      422.2        0.8    0.27492      0.756    0.00000
1998   50   8959859      11.09       1.49      -9.09       5.89      422.9        1.8    0.62178      0.539    0.00000
1998   50  12595113      11.11       1.48      -9.52       5.40      425.7        2.4    0.84345      0.672    0.00000
1998   50  16159823      10.31       4.32      -7.10       4.86      408.1        3.3    1.05522      0.409    0.00000
1998   50  19778777       9.48       7.30      -4.62       3.66      416.0        4.4    1.46598      0.267    0.00000
1998   50  23376363       9.52       6.50      -6.74       0.95      418.0        2.2    0.75147      1.396    0.00000
1998   50  27010244       9.29       6.50      -5.32      -2.09      431.8        1.8    0.65981      3.469    0.90374
1998   50  30635664       7.80       5.14      -5.09      -0.02      474.3        2.0    0.88711      1.447    0.00886
1998   50  34163667       7.23       5.69      -2.56      -3.48      474.5        1.9    0.83603      4.029    1.64885
1998   50  37803218       6.87       4.59      -4.62      -0.71      455.8        1.4    0.55681      1.422    0.32162
1998   50  41402664       6.65       5.29      -3.63      -1.45      442.3        3.4    1.30680      1.829    0.64044
1998   50  44984503       6.96       4.71      -5.01      -0.37      470.6        1.6    0.70691      1.310    0.17545
1998   50  48607070       7.18       4.76      -5.16      -0.16      487.4        1.9    0.85303      1.331    0.07774
1998   50  52233179       7.40       5.06      -4.80      -2.18      457.2        1.8    0.73015      2.496    0.99878
1998   50  55837058       7.48       5.18      -4.05      -3.26      454.5        3.3    1.31266      3.356    1.47990
1998   50  59361925       7.88       5.53      -3.76      -3.63      455.5        1.7    0.66579      4.047    1.65406
1998   50  63028769       8.20       5.90      -3.59      -4.37      460.2        1.7    0.67826      4.850    2.01291
1998   50  70167804       8.37       6.22      -1.60      -5.28      437.1        1.1    0.40830      5.845    2.30935
1998   50  73779851       8.39       6.40      -1.44      -5.21      426.6        1.2    0.43270      5.776    2.22309
1998   50  77402281       8.28       6.07      -1.16      -5.42      432.3        1.1    0.41557      5.773    2.34365
1998   50  81028601       8.33       5.38      -0.06      -6.34      435.6        1.1    0.40679      6.023    2.76077
1998   50  84568531       8.10       5.53       0.15      -5.89      416.2        1.1    0.35785      5.441    2.44956
1998   51   1762510       5.41       3.58       0.13      -3.20      475.6        2.5    1.11899      2.772    1.52327
1998   51   5366379       5.63      -3.48       0.48       3.44      463.5        4.4    1.81799      0.000    0.00000
1998   51   9001628       4.40      -3.68       2.11       0.25      433.6        6.4    2.35009      0.325    0.00000
1998   51  12633733       5.25      -4.16       0.74       1.97      437.3        5.3    1.97184      0.002    0.00000
1998   51  16164056       5.29      -4.64       0.97       1.34      423.8        6.1    2.13466      0.022    0.00000
1998   51  19790152       5.68      -4.88       1.87      -1.49      420.5        5.6    1.91165      1.782    0.62755
1998   51  23421025       5.40      -5.12       1.35       0.99      414.4        5.7    1.91173      0.100    0.00000
1998   51  52168289       4.18      -4.16      -0.21       0.19      384.3        6.7    1.93002      0.036    0.00000
1998   51  55798253       4.25      -3.85      -0.23      -1.32      380.6        6.1    1.71949      1.349    0.50283
1998   51  59438648       4.74      -4.19       1.23      -1.13      376.3        6.8    1.87041      1.181    0.42419
1998   51  62959792       5.24      -0.66      -2.45      -2.36      398.6        6.7    2.07911      1.564    0.94261
1998   51  66589031       5.78       2.10      -4.80      -2.15      392.3        8.2    2.44540      1.296    0.84512
1998   51  70212273       5.53       2.86      -4.60      -0.84      393.1        8.0    2.39898      0.835    0.33137
1998   51  73841695       5.32       2.75      -4.27      -1.41      393.5        9.5    2.84146      0.959    0.55429
1998   51  77371906       5.45       2.01      -4.70      -1.65      383.9        9.6    2.73678      1.007    0.63291
1998   51  80997328       5.65       3.03      -4.09      -2.42      380.3        9.1    2.56529      1.379    0.92051
1998   51  84625671       5.50       3.16      -4.13      -1.53      373.8        8.0    2.17178      1.022    0.57161
1998   52   1764854       5.71       3.54      -4.02      -1.84      370.7        8.2    2.18139      1.207    0.68177
