                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  304   1836604       7.89       0.74       6.41      -0.88      349.5       10.6    2.51966      1.397    0.30684
2000  304   5370806       8.59       4.40       3.74      -5.76      363.2       11.5    2.93292      4.510    2.09262
2000  304   9005083       9.64       4.01      -4.75      -2.37      376.8        7.0    1.93266      3.651    0.89214
2000  304  12642117      11.81       5.56     -10.19       0.24      373.6        6.8    1.83376      2.478    0.00000
2000  304  16176457      11.03       5.62      -8.65       0.31      383.1        6.7    1.91508      2.163    0.00000
2000  304  19809845       9.93       8.29      -4.48      -0.25      375.7        4.4    1.20746      2.061    0.09501
2000  304  23439447       9.48       6.15      -5.64       2.42      379.3        5.3    1.48327      0.623    0.00000
2000  304  26972251       9.54       6.32      -6.58       1.31      377.9        5.2    1.44710      1.109    0.00000
2000  304  30602601       8.99       5.46      -6.08       1.41      380.5        4.5    1.27350      0.918    0.00000
2000  304  34233527       9.68       3.65      -7.18      -4.82      380.2        6.2    1.73982      4.304    1.83373
2000  304  37761722       9.94       3.20      -7.88      -2.26      377.8        6.5    1.81022      3.025    0.85223
2000  304  41403539      10.12       2.38      -9.40      -2.20      393.4        6.5    1.93698      3.023    0.86400
2000  304  45037707       9.98       4.98      -7.94      -2.58      381.5        6.1    1.73046      3.245    0.98290
2000  304  48570480      10.15       5.51      -8.28       0.49      366.3        6.6    1.71690      1.664    0.00000
2000  304  52209195      10.27       5.03      -8.38      -1.16      367.4        5.5    1.44055      2.498    0.42649
2000  304  55841789      10.21       5.84      -7.94      -1.49      361.7        4.9    1.25222      2.636    0.53916
2000  304  59375484      10.15       7.26      -6.83      -0.04      341.7        6.2    1.41512      1.777    0.01506
2000  304  63007941      10.37       6.61      -7.39       0.11      357.4        6.3    1.55850      1.856    0.00000
2000  304  66639929      10.59       6.41      -8.07      -0.03      336.1        6.2    1.35122      1.891    0.00915
2000  304  70166414      10.56       3.86      -9.29      -0.67      360.8        4.8    1.22059      2.302    0.24127
2000  304  73799195      10.50       3.56      -9.65       0.24      360.7        5.4    1.37511      1.884    0.00000
2000  304  77434726      10.59       4.70      -9.04       2.37      347.1        5.2    1.21577      1.081    0.00000
2000  304  80979953      10.36       4.52      -8.26       4.05      353.7        5.5    1.33030      0.593    0.00000
2000  304  84612554      10.35       4.39      -7.48       5.26      347.8        5.0    1.17113      0.336    0.00000
2000  305   1842082       9.58       3.62      -6.28       3.68      346.3        4.7    1.08603      0.387    0.00000
