                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2000  263   1771132       7.41       5.33      -4.84       1.08      662.4        0.7    0.57962      1.112    0.00000
2000  263   5401539       7.10       2.87      -5.96       0.86      669.2        1.3    1.10287      1.236    0.00000
2000  263   9005914       7.23       3.43      -4.35       0.70      675.9        1.5    1.33466      1.241    0.00000
2000  263  12632542       7.29       4.42      -0.05       2.68      683.4        1.1    0.98652      0.000    0.00000
2000  263  16201428       7.58       1.89      -6.98       0.10      699.0        1.2    1.16668      1.947    0.00000
2000  263  19800451       7.16       5.01       0.62       3.17      685.9        1.8    1.61887      0.001    0.00000
2000  263  27027521       7.32       0.37      -0.20       5.91      716.0        4.5    4.42779      0.000    0.00000
2000  263  30575769       8.51      -1.48      -3.99       4.86      692.8        6.3    5.88435      0.129    0.00000
2000  263  34222492       8.59      -1.70      -6.21       2.59      679.3        5.3    4.73036      0.946    0.00000
2000  263  41386613       8.69       2.23      -6.81      -4.56      655.0        8.2    6.81458      5.973    2.98781
2000  263  45016265       7.21       3.37      -2.39      -5.02      645.8        7.4    5.96021      6.052    3.24337
2000  263  48644374       4.94       1.47       0.74      -4.16      643.4        6.3    5.05081      3.085    2.67649
2000  263  52183414       4.11       3.16      -0.60      -1.74      611.0        4.9    3.52636      1.945    1.06205
2000  263  55818355       4.99       4.75       0.14      -0.89      608.6        3.5    2.50151      2.978    0.53865
2000  263  66614312       6.13       5.06      -2.01      -1.56      575.7        4.2    2.67008      2.808    0.90063
2000  263  70244820       5.69       4.38      -2.65      -2.26      580.4        4.2    2.72630      2.543    1.31209
2000  263  73784570       5.59       5.38      -0.11       1.04      566.2        2.9    1.79000      0.000    0.00000
2000  263  77414218       5.42       5.02      -0.64      -1.35      559.2        3.4    2.08626      2.967    0.75765
2000  263  81039414       5.78       5.45      -0.94      -1.16      549.7        3.0    1.77800      2.892    0.63798
2000  263  84578468       6.27       5.84      -1.92      -0.68      548.6        2.7    1.54774      1.907    0.37090
2000  264   1805055       6.06       5.71      -1.81       0.31      544.6        3.1    1.76330      0.688    0.00000
