                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
                           nT         nT         nT         nT        km/s       cm^3       nPa      10^11 W      mV/m   
2011  296  84619640       7.47       4.48      -5.14       2.77      330.3        7.9    1.67276      0.253    0.00000
2011  297   5382989       8.03       4.14      -4.97       4.56      335.3        7.1    1.53774      0.113    0.00000
2011  297   9035010       7.52       5.11      -4.28       1.75      334.0        9.0    1.94070      0.363    0.00000
2011  297  12558386       7.20       6.07      -2.85      -1.13      335.2        9.0    1.95418      1.618    0.37831
2011  297  16185989       6.94       3.34      -4.75       2.91      328.9        9.5    1.99279      0.180    0.00000
2011  297  19807498       5.81       2.27      -4.50       2.38      326.1       12.0    2.47104      0.156    0.00000
2011  297  23429003       5.09       2.91      -2.86       2.29      329.6       10.5    2.22222      0.060    0.00000
2011  297  26958695       7.20       2.03      -4.09       5.40      328.9        9.0    1.87948      0.035    0.00000
2011  297  30583130       6.81       4.19      -4.20       2.15      322.8       11.5    2.32559      0.222    0.00000
2011  297  34204640       7.57       4.38      -5.51       2.23      323.2        8.0    1.62033      0.360    0.00000
2011  297  37827648       7.21       3.99      -3.37       4.79      323.6       10.6    2.15934      0.028    0.00000
2011  297  41363300       7.39       3.59      -3.22       5.44      319.5        9.4    1.86140      0.017    0.00000
2011  297  44989449       7.47       4.52      -4.79       3.34      322.0        8.7    1.74178      0.164    0.00000
2011  297  48610960       7.57       3.48      -5.32       3.81      324.9        7.7    1.58108      0.162    0.00000
2011  297  52244742       7.23       3.81      -5.23       2.54      327.7        8.4    1.73987      0.271    0.00000
2011  297  55789589       6.87       3.12      -4.78       2.66      343.6        9.1    2.08921      0.214    0.00000
2011  297  59422687       6.32       4.97      -1.30      -2.08      326.5       10.2    2.11669      2.220    0.67920
2011  297  62955957      10.62       3.06      -7.10      -0.82      354.6        9.4    2.28792      2.478    0.29032
2011  297  66570726      18.22       4.39     -13.00      -1.66      470.8       26.7   11.46367      9.886    0.78291
2011  297  70197421      17.35       3.68     -13.34       2.75      493.9       25.8   12.21041      4.721    0.00000
2011  297  73826593      17.84       0.73      -6.89       5.81      513.5       20.8   10.65221      1.025    0.00000
2011  297  80979242      17.75       6.69       6.78     -13.08      509.1       24.4   12.26573     28.495    6.66007
2011  297  84606843      18.64       8.40       9.70     -12.55      509.1       25.5   12.82461     28.276    6.38839
2011  298   1837713      21.17       3.30      11.99      -8.19      526.9       15.8    8.53699     28.804    4.31799
2011  298   5356398      21.64       3.90      21.08       0.20      499.6       16.1    7.81894     11.442    0.00000
2011  298   8985424      21.28       4.76      20.56       0.10      493.8       10.9    5.17563     11.034    0.00000
2011  298  12608640      21.78      -5.13      20.59      -1.52      444.8        9.4    3.59326     12.116    0.67652
2011  298  16245343      22.28      -4.22      21.62       0.90      451.8        9.5    3.77142     10.265    0.00000
2011  298  19785597      22.76       2.88      22.39       2.24      491.5        4.7    2.20217     10.291    0.00000
2011  298  23416310      22.63       2.57      22.03       3.38      524.0        5.8    3.09534      9.627    0.00000
2011  298  27037826      22.50      -1.15      20.93       7.42      452.1        6.8    2.68920      5.054    0.00000
2011  298  30565849      23.34       0.08      21.29       8.61      475.8        5.2    2.26740      5.044    0.00000
2011  298  34193519      23.93      -0.07      22.09       7.84      454.7        1.9    0.74371      5.749    0.00000
2011  298  37812082      23.33      -2.35      13.56      17.44      450.2        6.6    2.61263      0.541    0.00000
2011  298  41445843      22.37      -4.78       5.53      21.08      458.8        5.8    2.36199      0.012    0.00000
2011  298  44978425      18.84      -3.67       1.25      18.26      457.0        4.3    1.74163      0.000    0.00000
2011  298  48596835      14.89      -2.32      -2.53      14.19      441.9       10.1    3.83927      0.001    0.00000
2011  298  52221417      12.99       0.33       3.46      11.46      425.1        8.4    2.92776      0.007    0.00000
2011  298  59386113      12.05      -8.09      -0.74       6.87      499.7        5.5    2.64304      0.000    0.00000
2011  298  62998433       7.74      -7.11       0.13       1.33      534.1        2.6    1.42511      0.000    0.00000
2011  298  66624515       7.16      -6.97       1.13       1.16      531.6        2.3    1.28544      0.109    0.00000
2011  298  70186242       7.07      -6.29       1.95       2.44      529.7        3.6    1.95211      0.063    0.00000
2011  298  73801664       7.36      -6.36       1.69       3.23      525.7        2.7    1.44940      0.018    0.00000
2011  298  77427921       7.04      -6.08       1.23       3.09      533.1        3.5    1.94801      0.007    0.00000
2011  298  84579617       6.00      -4.27       2.85       1.31      522.9        4.2    2.24470      0.318    0.00000
2011  299  19833675       6.12       4.87      -1.88       2.19      389.7        4.5    1.34003      0.042    0.00000
2011  299  23364634       6.49       1.90      -3.01       3.91      423.5        4.2    1.44554      0.039    0.00000
2011  299  26979171       6.74       2.15      -6.06       1.14      413.1        4.1    1.34681      0.622    0.00000
2011  299  30612265       6.25       3.02      -3.91       1.91      400.9        4.8    1.51204      0.245    0.00000
2011  299  34156269       6.74       2.26      -2.15       4.75      391.1        5.2    1.53306      0.007    0.00000
2011  299  37790230       7.31       2.28      -3.55       4.98      387.1        4.6    1.32952      0.035    0.00000
2011  299  41416175       7.41       0.73      -4.75       4.92      419.5        4.2    1.43568      0.090    0.00000
2011  299  48576414       7.52       1.30      -6.18       2.68      421.3        5.3    1.82286      0.430    0.00000
2011  299  52194847       7.30       3.53      -5.63       0.62      385.8        5.9    1.69618      0.812    0.00000
2011  299  55821027       7.34       2.81      -5.82       1.35      388.3        5.3    1.55801      0.624    0.00000
2011  299  62979671       6.52       0.59      -4.92       2.02      404.6        5.8    1.84415      0.330    0.00000
2011  299  66598125       6.27       0.47      -4.69       2.28      389.7        5.2    1.53110      0.242    0.00000
2011  299  70222859       5.90       2.39      -3.66      -0.23      403.5        5.1    1.59659      0.788    0.09124
2011  299  73758414       5.69       3.36      -2.90      -0.90      425.3        4.5    1.58172      1.152    0.38094
2011  299  77380085       4.71       1.62      -0.09       2.23      436.7        5.0    1.86436      0.000    0.00000
2011  299  81018437       4.86       2.17      -1.76      -1.27      464.0        3.4    1.41552      1.372    0.59008
2011  300   1792352       4.76       3.07      -2.87      -1.95      424.1        2.9    1.00887      1.169    0.82794
