                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1998  319  19778923       8.54       1.49      -7.72       2.98      412.8        3.5    1.17334      0.614    0.00000
1998  319  23414107       6.84       3.43      -4.31       3.73      392.5        4.6    1.38507      0.109    0.00000
1998  319  26958609       6.95      -5.40       0.16      -1.96      409.9        7.1    2.30508      3.931    0.80198
1998  319  30587931       5.67       1.10      -1.06      -0.42      394.5        8.6    2.59504      1.186    0.16668
1998  319  34224613       5.16       1.75      -2.78      -2.26      400.6        7.5    2.33450      1.414    0.90439
1998  319  37758695       4.21       1.05      -1.11      -1.98      413.8        9.1    3.03717      1.279    0.82043
1998  319  41397695       6.60       2.12       3.52      -2.15      435.8        8.3    3.05652      2.188    0.93639
1998  319  45030906       5.68       3.71       3.82      -0.13      433.3        5.4    1.98390      0.743    0.05515
1998  319  48573773       4.43       2.43       1.56       0.31      502.2        6.7    3.28339      0.318    0.00000
1998  319  52199496       6.04      -2.60      -3.07      -1.25      478.7        4.8    2.14025      1.649    0.59758
1998  319  55832499       5.37      -2.38      -1.17      -1.13      485.1        5.5    2.52667      1.999    0.54664
1998  319  59373937       6.19       2.39      -1.29       3.81      479.3        6.6    2.92420      0.003    0.00000
1998  319  63006945       6.91       3.57       3.74       0.38      465.2        6.5    2.71860      0.896    0.00000
1998  319  66636195       6.83      -3.26       1.74      -3.77      502.0        6.4    3.10601      4.255    1.89410
1998  319  70170968       7.25      -1.63       3.24      -3.83      513.2        5.5    2.82132      4.177    1.96735
1998  319  73829437       7.23       2.62       6.07      -0.65      502.3        5.4    2.65328      1.602    0.32773
1998  319  84611687       5.76       4.75      -1.31      -0.59      525.5        4.1    2.20926      1.729    0.30907
1998  320   1772658       5.03       3.50       3.05       1.07      542.1        2.3    1.29897      0.306    0.00000
