                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1997  135  41378394      24.95      -3.27      11.30     -21.81      444.9        6.3    2.42174     49.182    9.70387
1997  135  44988277      24.32      -5.59      14.28     -18.81      460.5        2.9    1.19707     43.813    8.66217
1997  135  48595183      23.51      -5.95      16.68     -14.99      452.3        4.1    1.62486     34.685    6.78005
1997  135  59420046      21.04     -11.99      17.06      -2.36      468.7        4.9    2.09177     13.370    1.10595
1997  135  63037855      19.97     -10.29      16.66       0.91      462.9        5.2    2.16481      8.219    0.00000
1997  135  66573125      19.50     -10.87      14.99       5.92      451.3        5.4    2.14775      3.424    0.00000
1997  135  70186414      18.70     -10.02      13.46       7.94      449.1        3.1    1.20713      1.894    0.00000
1997  135  73820132      17.60     -10.44      13.30       4.04      460.5        5.2    2.12238      3.576    0.00000
1997  135  77442640      15.91     -10.92       7.96       7.77      462.1       12.9    5.34662      0.531    0.00000
1997  135  80978070      15.35      -8.24      12.74       1.88      489.4        3.1    1.43227      4.191    0.00000
1997  135  84605257      12.84      -7.22       3.89       7.03      481.7        7.0    3.14666      0.062    0.00000
1997  136   1823410      12.71      -6.15      -1.28      10.48      509.1       13.2    6.65918      0.000    0.00000
1997  136   5363374      14.13      -7.33      -6.43       8.66      523.5       10.2    5.43508      0.202    0.00000
1997  136   8992232      11.23      -7.43      -7.47       0.34      552.8        5.7    3.39273      3.163    0.00000
1997  136  12603821       8.14       0.40      -3.44       5.38      483.8        8.4    3.81641      0.040    0.00000
1997  136  16234203       6.04       1.58      -2.20       4.85      473.6        6.1    2.63714      0.007    0.00000
1997  136  19757072       4.96       0.73       1.45       3.55      474.2        7.3    3.16587      0.003    0.00000
1997  136  23387593       6.43      -1.00      -1.95       4.87      497.4        6.6    3.18146      0.005    0.00000
1997  136  27015638       9.20      -0.59      -5.35       7.30      495.9        2.7    1.28834      0.078    0.00000
1997  136  30637500       9.26       1.27      -5.83       6.58      536.5        1.6    0.89452      0.145    0.00000
1997  136  34169660       9.09       2.31      -7.88       3.69      502.6        3.0    1.44719      0.686    0.00000
1997  136  37784644       8.07       2.08      -7.52       1.59      479.0        3.4    1.49732      0.979    0.00000
1997  136  45042421       6.53      -2.32      -4.43      -3.11      463.9        4.3    1.80746      2.447    1.44170
1997  136  48569761       6.45      -3.41       0.80      -4.91      466.4        4.1    1.71096      3.814    2.28761
1997  136  52195523       6.15      -3.51       1.00      -4.24      473.8        4.8    2.07307      3.481    2.00779
1997  136  55811910       5.87      -3.51       1.36      -2.92      470.1        5.9    2.54567      2.935    1.37406
1997  136  59443898       5.75      -3.74      -0.22       1.66      474.2        5.6    2.42974      0.000    0.00000
1997  136  62980734       5.36      -3.07      -1.61       2.20      470.3        4.8    2.05748      0.025    0.00000
1997  136  66597148       5.41      -3.35      -1.52       2.41      465.0        4.1    1.70558      0.016    0.00000
1997  136  70226039       5.64      -3.53      -1.74       3.74      472.0        5.3    2.26948      0.006    0.00000
1997  136  73845570       5.81      -4.58      -1.30       1.94      459.2        5.6    2.29132      0.022    0.00000
1997  136  77377031       5.87      -5.19      -0.99      -1.13      439.1        5.6    2.08595      2.307    0.49401
1997  136  81009890       5.91      -4.28      -2.22      -2.90      462.8        5.8    2.42300      2.590    1.34104
1997  136  84626296       5.66      -3.66      -2.10      -3.75      453.6        4.1    1.64049      2.537    1.69960
1997  137   1761579       5.36      -3.97      -1.45      -3.12      457.3        7.0    2.85163      2.382    1.42886
