                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1998  124  12604447      37.36      -0.01     -20.39     -30.85      832.2        4.2    5.70882    194.766   25.66948
1998  124  16170959      39.66      -5.09     -27.04     -24.87      831.0        7.9   10.59471    183.200   20.66698
1998  124  19804595      21.76       1.14      -5.08      -7.05      773.7       41.2   47.90843     59.909    5.45813
1998  124  23378548      19.15      -6.82      -5.26      -8.10      746.6       32.7   35.39638     46.125    6.04706
1998  124  27023310      18.29       3.53      10.27       6.01      732.3        9.3    9.68014      2.989    0.00000
1998  124  30600337      15.79      -9.28       9.47       2.95      763.2       25.0   28.24224      4.683    0.00000
1998  124  34172179      12.36      -2.32       7.41       1.62      759.2       25.7   28.76062      3.576    0.00000
1998  124  37809289      16.52      12.83       5.70      -1.94      750.5       15.1   16.45821     17.862    1.45917
1998  124  41372312      16.96      13.30       8.50      -0.07      641.9        5.7    4.51883      9.346    0.04203
1998  124  44972535      17.68      12.85      11.82       1.86      664.3        4.3    3.71464      7.386    0.00000
1998  124  48575843      17.48       9.85      13.35       4.21      686.6       10.7    9.77146      5.111    0.00000
1998  124  52170429      16.37       9.76      11.90       1.81      696.7        4.6    4.37446      6.720    0.00000
1998  124  55828640      16.71      14.10       8.16      -1.56      639.4        2.6    2.08502     12.562    0.99903
1998  124  59428207      16.32      13.88       8.06      -0.31      643.5        3.8    3.08991      9.201    0.19663
1998  124  66560015      15.25      12.79       7.95       1.58      573.3        3.4    2.16607      4.299    0.00000
1998  124  73795945      14.85      13.18       6.64      -1.22      602.5        2.4    1.65803      9.231    0.73575
1998  124  77404664      15.09      10.23      10.78       1.02      694.5        1.8    1.68566      6.468    0.00000
1998  124  80975687      14.79       5.80      12.71       3.76      657.4        2.1    1.75102      3.674    0.00000
1998  124  84583578      14.52       4.68      12.92       4.51      645.6        1.8    1.49317      3.045    0.00000
1998  125   1802734      13.93       2.83      12.70       3.99      599.9        1.7    1.15933      2.844    0.00000
1998  125   5423321      13.78       3.66      12.30       1.45      657.6        1.6    1.32571      4.856    0.00000
1998  125   8977962      14.73       5.16      -4.05     -11.73      611.5        4.0    2.93791     25.013    7.17343
1998  125  12618900      15.20       7.67      -2.87     -11.27      571.2        2.4    1.53757     25.498    6.43572
1998  125  16220853      13.11       9.09       3.11      -8.34      557.9        2.9    1.73610     17.916    4.65298
1998  125  19813724       8.38      -3.64      -5.30      -0.13      674.9        2.9    2.52199      2.474    0.08464
1998  125  23394650       5.62      -0.55      -4.03      -2.36      702.2        0.8    0.80138      2.502    1.65499
1998  125  26988951       9.12       6.61       1.57      -5.51      548.3        0.3    0.16528      8.752    3.02092
1998  125  30605785       8.99       6.62      -3.14      -4.39      601.1        0.2    0.16813      7.964    2.64009
1998  125  34210742       8.52       5.41      -4.15      -4.93      550.4        0.3    0.20473      6.201    2.71334
1998  125  37821425       8.48       6.97      -3.70      -2.74      577.7        0.3    0.21110      5.256    1.58143
1998  125  41430207       8.42       7.02      -3.02      -3.43      581.9        0.4    0.26408      6.302    1.99645
1998  125  45037406       8.25       2.82      -1.42      -3.55      592.3        0.5    0.35757      7.465    2.10024
1998  125  55769566       7.56       5.98      -2.76      -3.49      540.7        0.9    0.51349      4.910    1.88709
1998  125  59376683       7.48       5.15      -2.69      -4.67      538.5        0.8    0.44876      5.232    2.51405
1998  125  62995695       7.39       6.11      -2.43      -3.20      515.0        1.1    0.58137      4.522    1.65031
1998  125  66555914       7.72       6.50      -1.70      -3.62      519.7        0.8    0.43712      5.602    1.87888
1998  125  73779062       8.13       5.95      -3.89       3.58      542.2        1.1    0.61378      0.186    0.00000
1998  125  77435695       8.33       6.14      -3.43       4.25      554.5        1.0    0.57530      0.095    0.00000
1998  125  84586570       9.68       2.17      -0.86       9.17      620.9        1.7    1.26462      0.000    0.00000
1998  126   1777017      10.21      -3.75      -2.33       8.94      707.4        1.0    0.92485      0.004    0.00000
1998  126   8993932       9.30       4.58      -1.38       5.10      594.3        0.8    0.52891      0.003    0.00000
1998  126  12620475       9.39       8.56      -0.18      -3.08      507.2        0.8    0.39236      8.908    1.56232
1998  126  16239356       8.76       8.64      -1.05       0.34      468.3        0.7    0.29991      0.854    0.00000
1998  126  19765257       7.93       7.79       0.38       1.22      479.3        0.7    0.29002      0.003    0.00000
1998  126  23376757       7.76       7.70      -0.12       0.56      463.5        0.7    0.27651      0.001    0.00000
1998  126  26992761       7.91       7.61      -0.61      -1.88      455.7        0.5    0.21936      5.410    0.85797
1998  126  30608757       8.16       7.66      -1.11      -2.46      455.8        0.4    0.17823      5.531    1.11961
1998  126  34217230       8.41       7.70      -1.24      -3.11      458.5        0.7    0.27358      6.009    1.42537
1998  126  37832417       8.94       7.95      -0.51      -3.97      473.8        0.4    0.18098      7.494    1.88330
1998  126  41365699       9.11       7.83       0.73      -4.36      489.8        0.8    0.34924      7.987    2.13686
1998  126  44978027       8.72       7.27       0.93      -4.22      516.2        0.5    0.27180      7.637    2.17658
1998  126  48587128       8.26       7.98       0.59      -1.96      472.2        0.5    0.22984      6.148    0.92624
1998  126  52199308       7.69       7.49      -0.49      -1.42      466.4        0.5    0.23085      5.203    0.66351
1998  126  55810132       7.40       6.56      -2.30      -2.14      473.2        0.8    0.34799      3.649    1.01095
1998  126  59426144       7.01       5.72      -3.39      -1.63      494.6        0.9    0.45055      2.488    0.80444
1998  126  63035246       6.78       5.50      -3.65      -1.46      484.5        1.0    0.43845      2.092    0.70806
1998  126  66555062       6.68       6.01      -2.42      -1.46      440.4        0.7    0.24523      2.255    0.64392
1998  126  70171078       6.57       6.04      -2.14      -1.29      437.6        0.6    0.23840      2.162    0.56392
1998  126  77398515       6.63       5.13      -3.64      -2.03      467.4        0.9    0.37428      2.261    0.94712
1998  126  81015484       6.66       5.08      -3.79      -1.94      471.4        0.9    0.37848      2.215    0.91645
1998  127   1764027       6.29       4.61      -1.26      -3.90      474.9        2.2    0.95086      3.563    1.85041
