                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
                           nT         nT         nT         nT        km/s       cm^3       nPa      10^11 W      mV/m   
1997  109  84626539       2.89       2.78       0.35      -0.24      423.4        3.9    1.34619      0.429    0.10029
1997  110   1838035       2.59       2.17       0.80      -0.62      425.3        3.6    1.25328      0.373    0.26581
1997  110   5355990       2.24       0.82      -1.65      -0.59      422.9        3.8    1.30310      0.189    0.24951
1997  110   8964304       2.87       1.23      -0.99      -0.54      417.8        3.8    1.28436      0.374    0.22369
1997  110  12574945       2.69       2.47      -0.37      -0.13      410.9        4.5    1.49044      0.261    0.05265
1997  110  16182489       2.67       2.04      -1.35      -0.56      401.8        3.7    1.16770      0.272    0.22468
1997  110  19792357       2.57       1.48      -1.37      -1.08      406.3        3.9    1.25801      0.349    0.43801
1997  110  23402226       2.71       2.21      -0.91      -0.45      399.2        4.2    1.28381      0.305    0.18135
1997  110  27011378       2.65       2.50      -0.68      -0.20      403.8        4.5    1.40986      0.233    0.08223
1997  110  30620408       2.68       2.48      -0.80       0.43      393.8        3.8    1.13926      0.039    0.00000
1997  110  34226441       2.75       2.69      -0.27       0.43      395.0        3.7    1.11231      0.004    0.00000
1997  110  37837027       2.88       2.82      -0.19       0.54      396.1        3.9    1.18197      0.001    0.00000
1997  110  41355851       2.84       2.83      -0.01       0.23      391.7        3.9    1.17021      0.000    0.00000
1997  110  44964843       2.75       2.73      -0.04      -0.19      395.6        3.8    1.16717      0.586    0.07698
1997  110  48574101       2.64       2.55      -0.28      -0.12      383.4        3.7    1.04910      0.259    0.04650
1997  110  52183234       2.76       2.37      -0.23       0.88      381.9        2.9    0.80747      0.000    0.00000
1997  110  55794472       2.70       1.84      -0.73      -0.73      385.2        3.7    1.07409      0.409    0.28151
1997  110  59404324       2.65       1.39      -1.04      -1.87      386.8        3.5    1.02853      0.476    0.72473
1997  110  63014179       2.47       1.08      -0.73      -2.03      377.4        4.0    1.09926      0.434    0.76674
1997  110  66624046       2.17       1.43      -0.72      -1.41      379.3        4.0    1.10987      0.319    0.53358
1997  110  70233921       2.14      -0.20      -0.63      -1.69      374.3        4.3    1.17430      0.322    0.63300
1997  110  73839109       2.82       2.30      -1.52      -0.22      368.7        4.0    1.05263      0.191    0.07946
1997  110  77361765       2.40       1.92      -1.12      -0.24      370.9        4.0    1.06497      0.156    0.08932
1997  110  80968523       2.39       1.76      -0.67      -0.63      367.1        3.9    1.03207      0.297    0.23127
1997  110  84578382       2.56       2.03      -1.08      -1.06      366.0        4.8    1.25254      0.346    0.38953
1997  111   1788251       2.48       2.07      -0.69      -1.11      369.7        5.4    1.44329      0.387    0.40956
1997  111   5398113       3.06       2.79      -0.41      -1.01      367.2        5.8    1.52710      0.637    0.37237
1997  111   9007624       2.87       2.52      -0.74      -0.94      364.6        7.5    1.92527      0.480    0.34394
