                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
1998  292  59431023      16.87       1.86      13.49      -9.73      382.1        7.5    2.13317     13.609    3.71692
1998  292  63014785      15.39       1.29      14.83      -2.12      382.1       21.3    6.02489      5.876    0.81155
1998  292  66604953      15.67       2.43      13.70      -7.01      380.0       12.0    3.35554      9.857    2.66587
1998  292  70196546      16.66       3.19      16.12      -2.05      378.8       10.1    2.81731      6.646    0.77680
1998  292  73788132      16.92       3.19      16.39       1.66      384.2        7.7    2.20329      4.432    0.00000
1998  292  80958796      14.19       1.86      12.84       4.64      378.8       12.7    3.52742      1.657    0.00000
1998  293   1827313      13.62       1.42      13.16       2.85      370.8       11.1    2.96567      2.133    0.00000
1998  293   5421896      13.17       2.11      12.63       1.44      377.4        7.6    2.08847      2.566    0.00000
1998  293   9022234      13.30       3.77      12.21       3.21      389.5        4.8    1.41225      1.910    0.00000
1998  293  12605785      13.12       3.90      11.48       1.64      358.6        4.4    1.10725      2.270    0.00000
1998  293  16192854      12.81       5.20      11.03       3.75      400.6        5.1    1.58432      1.504    0.00000
1998  293  19778216      12.17       5.29      10.07       4.27      405.1        5.7    1.83005      1.111    0.00000
1998  293  23375146      10.26       5.31       7.16       4.19      394.2       13.3    4.01941      0.506    0.00000
1998  293  26961376       5.36       2.11       2.90       1.32      406.4       22.7    7.28040      0.199    0.00000
1998  293  34228949      10.26      -1.07       9.46       2.09      421.4       13.0    4.48826      1.359    0.00000
1998  293  37820542       7.96      -0.99       4.37       3.41      415.9       14.0    4.70057      0.194    0.00000
1998  293  41414484       7.98      -5.47       4.13      -1.67      412.7       11.1    3.65533      2.481    0.69127
1998  293  44998320       7.38      -5.70       0.01      -3.28      400.9       12.0    3.74984      4.349    1.31452
1998  293  48592289       8.28      -6.98       2.52      -2.30      405.8        7.8    2.48407      3.884    0.93248
1998  293  52168968       8.27      -7.72       2.30      -0.77      402.3        7.9    2.48073      2.373    0.30884
1998  293  55769101       9.10      -8.15       1.02      -3.73      418.3        5.3    1.79165      6.666    1.55912
1998  293  59354433       9.17      -8.00      -0.24      -3.98      432.4        4.5    1.62012      7.236    1.72214
1998  293  66609773       9.24      -4.65       5.43       0.43      509.1        3.5    1.74408      1.841    0.00000
1998  293  70177093      10.34      -5.93       7.40       0.02      535.5        1.5    0.84002      2.833    0.00000
1998  293  73822632       9.75      -6.64       2.39      -6.06      552.9        2.7    1.57218      9.758    3.35300
1998  293  77364117      10.02      -7.70       3.00      -4.62      543.1        1.8    1.05065      9.186    2.51101
1998  293  81010500       9.26      -6.92       4.56      -2.72      567.9        2.0    1.22409      5.546    1.54215
1998  294   1768622       8.27      -5.29       3.48      -3.28      567.6        2.0    1.26267      5.494    1.86442
1998  294   5440021       7.25      -3.63       5.11       0.61      523.3        2.5    1.35310      1.065    0.00000
1998  294   8983249       7.25      -3.01       2.40      -5.12      568.5        2.2    1.34912      5.412    2.90804
1998  294  12624760       6.40      -2.38       3.66      -1.04      554.7        2.5    1.47095      1.836    0.57487
1998  294  16235309       5.73      -1.81       0.91      -2.56      518.8        2.3    1.21785      3.208    1.32912
1998  294  19782843       4.73      -1.82       2.67      -1.85      536.9        2.7    1.52473      1.473    0.99167
1998  294  23434015       5.86      -2.70       3.01      -3.59      496.2        3.0    1.43954      2.649    1.78051
1998  294  26998935       5.63      -0.70      -0.20      -4.31      508.5        3.7    1.86380      3.204    2.19038
1998  294  30594365       6.85       3.59      -4.16      -2.96      512.0        3.9    2.00915      2.993    1.51755
1998  294  34187589       7.21       2.27      -5.94      -1.57      509.5        3.7    1.85902      2.079    0.80019
1998  294  37777613       6.97       0.94      -6.49      -0.97      472.9        4.6    2.00434      1.507    0.45969
1998  294  41360621       5.85       0.71      -2.71      -0.23      496.7        4.9    2.32723      0.999    0.11525
1998  294  44964628       4.79      -1.55       2.27       1.48      538.7        4.0    2.27835      0.126    0.00000
1998  294  48643894       4.68      -0.45      -1.93      -1.06      544.7        4.2    2.42166      1.302    0.57675
1998  294  55826996       5.78      -2.74       3.67      -1.93      537.9        3.7    2.06936      1.924    1.04029
1998  294  59403000       6.29      -1.41      -2.87      -1.38      575.0        2.6    1.67917      2.327    0.79209
1998  294  63012597       6.06      -3.65       2.26      -3.56      544.1        3.1    1.79170      3.389    1.93642
1998  294  70224726       6.15      -4.57       2.93       1.73      582.1        2.7    1.79317      0.265    0.00000
1998  294  73782656       6.70      -5.63       3.12       0.43      550.4        2.8    1.65027      0.918    0.00000
1998  294  77365726       7.53      -5.74       3.44       2.37      588.8        2.0    1.34772      0.311    0.00000
1998  294  81008164       7.21      -6.24       0.77       3.09      585.7        2.0    1.29880      0.001    0.00000
1998  294  84628781       5.94      -5.05       2.09       1.36      621.7        2.2    1.65094      0.224    0.00000
1998  295   1777241       7.26      -5.83       3.06      -0.06      631.7        2.1    1.63779      1.725    0.03841
